id,created_at,author_id,text,referenced_tweets.retweeted.id,public_metrics.like_count
1455708789936517126,2021-11-03T01:29:55.000Z,973314895906267136,"captain crozier says chemtrails arent real but every time i enter his quarters hes just engulfed in them, mumbling about platypus cock with this disturbing brainwashed expression",,0
1455708773272600579,2021-11-03T01:29:51.000Z,2790541918,"The Great Australian Platypus Search needs your help to collect samples from the final 160 sites. With only a few weeks until the 30 November sampling deadline, there is still a chance for any citizen scientists to take part! @CitSciOZ @platypusSPOT @WaterwatchVic @DELWP_Vic https://t.co/6T31ilnwpK",1455705696519868417,22
1455708392476090368,2021-11-03T01:28:21.000Z,1442628876790910976,@PlayAdoptMe Hi you dummy I need some help I accidentally clicked the except button instead of either climb button on the second trade I work so hard for my neon Phoenix that I accidentally treat for a platypus I really want my neon Phoenix back that I worked hard for my user is kjbom3854.,,0
1455708050006986761,2021-11-03T01:26:59.000Z,2932769108,@Funky_Platypus @danitta_push this is cool 😺,,0
1455707997737525250,2021-11-03T01:26:47.000Z,1281567579706982400,"Behold Perry the Platypus, my greatest invention ever! THE CORRUPTIONINATOR. With one shot it will infect the ENTIRE world, and then no one will be able to stop me from taking over the TRI STATE AREA!! #LearningWithPibby #Pibby #Doofenshmirtz #TRISTATEAREA https://t.co/fsJ1SmOABu",1455154812182482947,146
1455707884788981765,2021-11-03T01:26:20.000Z,717544867652460544,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455707809400590344,2021-11-03T01:26:02.000Z,3315503803,@platypus_ktym あら　物凄い行動力ですねー\n市場内の食堂良い味出してますので、召されてみては？？,,1
1455706972204855296,2021-11-03T01:22:42.000Z,886870361576316928,"The Great Australian Platypus Search needs your help to collect samples from the final 160 sites. With only a few weeks until the 30 November sampling deadline, there is still a chance for any citizen scientists to take part! @CitSciOZ @platypusSPOT @WaterwatchVic @DELWP_Vic https://t.co/6T31ilnwpK",1455705696519868417,22
1455706947106136065,2021-11-03T01:22:36.000Z,4420446134,"The Great Australian Platypus Search needs your help to collect samples from the final 160 sites. With only a few weeks until the 30 November sampling deadline, there is still a chance for any citizen scientists to take part! @CitSciOZ @platypusSPOT @WaterwatchVic @DELWP_Vic https://t.co/6T31ilnwpK",1455705696519868417,22
1455706169348014083,2021-11-03T01:19:31.000Z,854554394779504640,"To view the map of available sampling sites, head to: https://t.co/XWcbzTdFYR\n\nIf you are able to access any of these remaining 160 sites, please sign up today, reserve your sampling sites and help gather before seen data on one of Australia’s most elusive species, the #platypus!",,2
1455706041728049154,2021-11-03T01:19:00.000Z,1408511959054663690,"“Behold Perry the platypus, MY NEW FUNKIN-INATOR!!!”\n“If I perform enough mic patterns with this special microphone, it will give my inator enough funky energy to brainwash everyone to believe I AM THEIR LEADER!”\n\n“Huh? What is this Blue-haired kid doing here!?”\n\n#fnfmods https://t.co/dKAquBnzoY",1408723537976758273,385
1455706029564497922,2021-11-03T01:18:57.000Z,1065625287042392064,"The Great Australian Platypus Search needs your help to collect samples from the final 160 sites. With only a few weeks until the 30 November sampling deadline, there is still a chance for any citizen scientists to take part! @CitSciOZ @platypusSPOT @WaterwatchVic @DELWP_Vic https://t.co/6T31ilnwpK",1455705696519868417,22
1455705751586963462,2021-11-03T01:17:51.000Z,1886226343,"The Great Australian Platypus Search needs your help to collect samples from the final 160 sites. With only a few weeks until the 30 November sampling deadline, there is still a chance for any citizen scientists to take part! @CitSciOZ @platypusSPOT @WaterwatchVic @DELWP_Vic https://t.co/6T31ilnwpK",1455705696519868417,22
1455705696519868417,2021-11-03T01:17:38.000Z,854554394779504640,"The Great Australian Platypus Search needs your help to collect samples from the final 160 sites. With only a few weeks until the 30 November sampling deadline, there is still a chance for any citizen scientists to take part! @CitSciOZ @platypusSPOT @WaterwatchVic @DELWP_Vic https://t.co/6T31ilnwpK",,22
1455705449077039107,2021-11-03T01:16:39.000Z,4220120319,@VelvetSkye @MarkTwa01197091 @BhagwantBirdi @WomanMother1 @edusapiranga @PattiBrookd @crosiglia @Alaayous3 @kevinandrewtod5 @PattiBr24508395 @MacbethMacbet12 @Gloria91191464 @drsurendrpathak @steligarcia @SwanSocialism @HossainAnamika @PhGalimba65 @Dipanka82446090 @HarcourtDoug @szentandrassym @GarauPina @FARESAbdelkad19 @19marino74 @MOHA2211sa @RUL_for_friends @CarlosD98904330 @heroldbarton @OfficielCha @BSuhic @MZahoor64201446 @DerekPa30582481 @PolishRoyalGoat @VibuMarina_2 @PankajT04765688 @fevziates3 @AlsaaAraby @DarkCandyGirl @ChefYousuf @Carlaxa63784237 @Yvf9hIUQlA67RgU @BruynChantal @jengonsoyyo1 @Ditsydori70 @TamiK_Colorado @Motherofultra1 @CosmicCaptainAO @Vudumagija_ @leilasbsantos @TheHardCore125 Platypus,,3
1455705232743153667,2021-11-03T01:15:47.000Z,1178862065273864192,"If your platypus has lip paralysis, softly apply mustard",,0
1455704187665272839,2021-11-03T01:11:38.000Z,1125540981003227138,"I now know more about platypus than I care to tbh. I hate to describe them as weird because everything evolved for a reason but it has electrosensory organs like a shark, it has no stomach and its venomous. What a beautiful little misfit. https://t.co/WbziZAT8MA",,4
1455703807145517060,2021-11-03T01:10:07.000Z,1551781356,streaks nr too busy crying over a dog dressed as perry the platypus for halloween,,1
1455703503893057539,2021-11-03T01:08:55.000Z,1350998030145695745,@ChilledChaos @AplatypussTV Platypus,,0
1455702843059421186,2021-11-03T01:06:18.000Z,560857167,@ArtifactsHub @Un_Platypus,,1
1455702537957380099,2021-11-03T01:05:05.000Z,131594211,鴨の嘴 -&gt; platypus,,0
1455702302149447689,2021-11-03T01:04:09.000Z,1372983479449874438,PERRY THE PLATYPUS???,,0
1455700323859767299,2021-11-03T00:56:17.000Z,856199398497296385,@SquillCoolGuy Thank you! My brothers have been binging this show and I was reminded how much I love this platypus XD,,2
1455699338164850689,2021-11-03T00:52:22.000Z,394843171,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455699266542858247,2021-11-03T00:52:05.000Z,3315503803,@platypus_ktym 南部市場は横浜マラソン折り返し場所です,,1
1455698850824474632,2021-11-03T00:50:26.000Z,3290000388,Perry the Platypus meet Sabrina\n#SabrinaTheAnimatedSeries #PhineasandFerb https://t.co/3wUstwJNqv,1298335861164007424,2
1455698544845856769,2021-11-03T00:49:13.000Z,1076658108125069312,Perry the Platypus meet Sabrina\n#SabrinaTheAnimatedSeries #PhineasandFerb https://t.co/3wUstwJNqv,1298335861164007424,2
1455698083971571712,2021-11-03T00:47:23.000Z,1279195447,I’ve been blessed by Perry the platypus https://t.co/zYAVxAwV52,1455698043488067589,4
1455698043488067589,2021-11-03T00:47:13.000Z,1278102979871150081,I’ve been blessed by Perry the platypus https://t.co/zYAVxAwV52,,4
1455697705032843266,2021-11-03T00:45:53.000Z,1293142243566485505,@BuggyFN @syIonz @JimmyFX_ @VortexM_ perry the platypus,,0
1455697660778795020,2021-11-03T00:45:42.000Z,43616616,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455697371363516420,2021-11-03T00:44:33.000Z,1069785658825297921,"Behold Perry the Platypus, my greatest invention ever! THE CORRUPTIONINATOR. With one shot it will infect the ENTIRE world, and then no one will be able to stop me from taking over the TRI STATE AREA!! #LearningWithPibby #Pibby #Doofenshmirtz #TRISTATEAREA https://t.co/fsJ1SmOABu",1455154812182482947,146
1455696932379271179,2021-11-03T00:42:48.000Z,589886329,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455696550991056903,2021-11-03T00:41:17.000Z,443281044,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455696366022250496,2021-11-03T00:40:33.000Z,261426608,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455695820540375046,2021-11-03T00:38:23.000Z,1259216248862203904,"Your honor, on behalf of my client, I apologize for his silence. He’s a platypus, they don’t do much",,5
1455694925035622401,2021-11-03T00:34:50.000Z,274154028,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455694813622267914,2021-11-03T00:34:23.000Z,1115755882388672512,"Hello, you dreamy platypus. We should share our deepest, darkest secrets because you're the mickey to my mouse.",,0
1455693798936170502,2021-11-03T00:30:21.000Z,1433625982800257024,This is just a platypus disguised as a fish for halloween. Why are you lying to me Dr. David? https://t.co/biz4YEcBql,1455676309342990341,88
1455692637697097728,2021-11-03T00:25:44.000Z,1454154594616057860,@FriendlyPlatty Magical Levitating Shaman Platypus,,1
1455692630864670721,2021-11-03T00:25:43.000Z,764670158539411456,"Cool creating today in the library with our popsicle stick challenges!  Yes, it’s a platypus 😂 #gisdlibraries 😊❤️ @JeanetteBrandon https://t.co/L5Vufn2sr5",,6
1455692190362001409,2021-11-03T00:23:58.000Z,35260509,@JBirdLeBlanc This sense makes me not to do uh agree platypus.,,2
1455690966619262977,2021-11-03T00:19:06.000Z,990322940465045504,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455690151041150977,2021-11-03T00:15:52.000Z,926109561106219008,just cried over a dog in a perry the platypus costume,,3
1455689280769052677,2021-11-03T00:12:24.000Z,1259196857722572805,"Greetings, I`m Jorge, the sheep, not Samwise Gamgee the platypus",,0
1455689250125455360,2021-11-03T00:12:17.000Z,2388563425,"@ResusCGMedia @rexthetvterrier Wow, so sweet, never saw baby platypus before, thanks!",,0
1455688986794545158,2021-11-03T00:11:14.000Z,715696483182460928,"Behold Perry the Platypus, my greatest invention ever! THE CORRUPTIONINATOR. With one shot it will infect the ENTIRE world, and then no one will be able to stop me from taking over the TRI STATE AREA!! #LearningWithPibby #Pibby #Doofenshmirtz #TRISTATEAREA https://t.co/fsJ1SmOABu",1455154812182482947,146
1455688419833692166,2021-11-03T00:08:59.000Z,231562395,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455687957210349571,2021-11-03T00:07:09.000Z,1293270320137342977,@anthpo would u rather recreate perry the platypus but with a bikini on or dress up as a banana and do the dance,,0
1455687673503383552,2021-11-03T00:06:01.000Z,1177749066920292354,@sweetjesus2000 Platypus,,5
1455687286922829825,2021-11-03T00:04:29.000Z,1199085102862655489,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455686515078705157,2021-11-03T00:01:25.000Z,963011496,"Haley: “Tbh I don’t even know what a platypus looks like”\nMe: “Perry the Platypus? Phineas and Ferb!?” \nHaley: “I mean yeah, but are they actually turquoise?” \n\n🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️",,1
1455685494054948872,2021-11-02T23:57:21.000Z,1237623470764126208,"Don't miss your chance to engage with a fantastic array of speakers including @placid_platypus @MagdalenaPleba2 @DrKerrynBH @vasssssso &amp; @IR_oldie at this interactive event.\n \nWed 17 Nov, 11am-12pm AEDT\n\nRegister: https://t.co/MqF7gZjThT",1455677839404150785,4
1455683741603434501,2021-11-02T23:50:23.000Z,368852931,"On November 2nd, 2021, Platypus Melbourne hosted a panel on ""Coronavirus and the Left"", on the relationship between the dual crises of the pandemic and neoliberalism. Featuring @correnterosso, Ian Rintoul of @soli_aus, and @SimonCopland.\nVideo available:\nhttps://t.co/1yBdFdfmib https://t.co/QOeBrsL1zV",1455657331107131393,7
1455682720097468417,2021-11-02T23:46:20.000Z,153449714,"@bengroundwater Loira Vines in Tamar Valley. The owners are amazing and were on a wine tour throughout the region, tipsy and decided they wanted to buy the winery.  They also provided the best charcuterie board and have a platypus in their pond.",,1
1455682664137121792,2021-11-02T23:46:07.000Z,1295322609559764992,height: 5’6\nage: 23\nshoe size: 12\nsign: Taurus\ntattoos: 0\npiercings: 0\nfav color: brown\nfav show: Fargo\nfav animal: platypus\nfav food: döner kebap \nfav drink: iced tea https://t.co/jGywgDDHaH,,3
1455682618171744256,2021-11-02T23:45:56.000Z,1301722726357495809,I think hyenas platypus an octopi from that todash Voyd then that's only in Stephen King's hed,,0
1455681807769350147,2021-11-02T23:42:42.000Z,4776277518,is perry the platypus a nudist,,3
1455681141055234049,2021-11-02T23:40:03.000Z,84060395,"Don't miss your chance to engage with a fantastic array of speakers including @placid_platypus @MagdalenaPleba2 @DrKerrynBH @vasssssso &amp; @IR_oldie at this interactive event.\n \nWed 17 Nov, 11am-12pm AEDT\n\nRegister: https://t.co/MqF7gZjThT",1455677839404150785,4
1455680469719158784,2021-11-02T23:37:23.000Z,1298812475647787009,@qjtheplatypus Ate kamukha nyo po so lexi lore at si perry the platypus,,1
1455680454980427777,2021-11-02T23:37:20.000Z,1444314928383500288,@naonaonrblx 150 + tax for platypus?,,1
1455679307435716610,2021-11-02T23:32:46.000Z,324541569,This is just a platypus disguised as a fish for halloween. Why are you lying to me Dr. David? https://t.co/biz4YEcBql,1455676309342990341,88
1455679027415592963,2021-11-02T23:31:40.000Z,1102098990085087232,"@plarp_his_bees This is bugging me. To be clear, if I were following someone that has made racist, transphobic, xenophobic or ableist comments, I hope that someone would tell me instead of an insta block. I would not knowingly do that. BTW, I am always happy to see that platypus in my feed 🤗",,1
1455679012894875658,2021-11-02T23:31:36.000Z,392987060,This is just a platypus disguised as a fish for halloween. Why are you lying to me Dr. David? https://t.co/biz4YEcBql,1455676309342990341,88
1455677839404150785,2021-11-02T23:26:56.000Z,193935341,"Don't miss your chance to engage with a fantastic array of speakers including @placid_platypus @MagdalenaPleba2 @DrKerrynBH @vasssssso &amp; @IR_oldie at this interactive event.\n \nWed 17 Nov, 11am-12pm AEDT\n\nRegister: https://t.co/MqF7gZjThT",,4
1455677399727689728,2021-11-02T23:25:11.000Z,1369332379060420611,@Shill_Ronin @bakedplatypuses Baked Platypus 🌇 https://t.co/utlzzrnqzZ,,0
1455677254390845441,2021-11-02T23:24:37.000Z,976270689802973184,@blanksoulz @navvyia Navvvvyyyyyyyyyyyyyy \nNavvvvyyyyyyyyyyyyyy Navvvvyyyyyyyyyyyyyy\n\n*boops the Navvy*\n\nHave an awesome day you wholesome platypus💕🍪,,0
1455676309342990341,2021-11-02T23:20:51.000Z,1204812502145601537,This is just a platypus disguised as a fish for halloween. Why are you lying to me Dr. David? https://t.co/biz4YEcBql,,88
1455676216686620672,2021-11-02T23:20:29.000Z,1299536255693320199,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455676131831521280,2021-11-02T23:20:09.000Z,983508625,"Help us support our native fish, platypus and water birds for many generations to come through the Central and Gippsland region Sustainable Water Strategy. https://t.co/2pFrFe65Gc #WaterForAll https://t.co/9S8XQC3sov",1455394239496564743,7
1455676047995904002,2021-11-02T23:19:49.000Z,438793606,@mattstratton @jbeda @krisnova @PulumiCorp I feel like @QuinnyPig would be able to find a platypus to use,,1
1455675110594162692,2021-11-02T23:16:06.000Z,1723872890,"When Perry the Platypus said “grrrrrooooowwwlll”, I felt that tbh",1112856640036986882,1
1455674046335565824,2021-11-02T23:11:52.000Z,46113,@jbeda @krisnova @PulumiCorp there is not freaking platypus emoji and this is a problem,,4
1455673335522660354,2021-11-02T23:09:02.000Z,1231314732252004352,@UnrivaledSmarts @PastelInferno ⠀\n — warn of his approach; most definitely aiding in the platypus' timing. The warp portal engulfed Sonic and forced him to smash through glass! The intense speed causing shock waves that blasted around isles of bread. Blasting metal racks around and causing people who had —\n⠀,,0
1455673065417822215,2021-11-02T23:07:58.000Z,885811180278661120,"Help us support our native fish, platypus and water birds for many generations to come through the Central and Gippsland region Sustainable Water Strategy. https://t.co/2pFrFe65Gc #WaterForAll https://t.co/9S8XQC3sov",1455394239496564743,7
1455673017133146121,2021-11-02T23:07:47.000Z,1362089757094854657,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455672518589755393,2021-11-02T23:05:48.000Z,1454136513965531144,"Behold Perry the Platypus, my greatest invention ever! THE CORRUPTIONINATOR. With one shot it will infect the ENTIRE world, and then no one will be able to stop me from taking over the TRI STATE AREA!! #LearningWithPibby #Pibby #Doofenshmirtz #TRISTATEAREA https://t.co/fsJ1SmOABu",1455154812182482947,146
1455672463040270337,2021-11-02T23:05:34.000Z,39418613,"Help us support our native fish, platypus and water birds for many generations to come through the Central and Gippsland region Sustainable Water Strategy. https://t.co/2pFrFe65Gc #WaterForAll https://t.co/9S8XQC3sov",1455394239496564743,7
1455672407809830916,2021-11-02T23:05:21.000Z,312195609,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455672164905111556,2021-11-02T23:04:23.000Z,1251208235782213634,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455672092372865026,2021-11-02T23:04:06.000Z,1371910261435637760,@ma1cheezin Platypus https://t.co/BqiJh3Oxeh,,0
1455672036597010436,2021-11-02T23:03:53.000Z,16843450,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455671818631536641,2021-11-02T23:03:01.000Z,503794853,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455671641103552516,2021-11-02T23:02:18.000Z,1134209498221023233,Perry the platypus is single handedly responsible for popularizing the platypus species because no one was checking for them before Phineas and ferb,,0
1455671151804436486,2021-11-02T23:00:22.000Z,1450008211,"@RememberMeYeah @sharscott12 @Holly_4Congress What are they…Platypus feet?…webbing partial, claws sharp, used for anchoring while digging burrows.",,3
1455670931913773058,2021-11-02T22:59:29.000Z,906332858,@AlmirolaFan8_10 Shhhh just look at my platypus https://t.co/jjuDFDObZB,,0
1455670746810781702,2021-11-02T22:58:45.000Z,927613347171770368,first platypus and now hippo? lol,,1
1455669294713475076,2021-11-02T22:52:59.000Z,1321860251491119107,why don’t more things like platypus exist,,2
1455668679417475076,2021-11-02T22:50:32.000Z,1231314732252004352,"@ABlueHedgehog @PastelInferno &lt;—\n\nAaaand now! A green portal opens up infront of Starline and the exit being to the platypus’s left, sending the fleet footed hero crashing through a bread store window. Landing with surprising grace, Starline faces the window to the store, now having a Sonic shaped \n\n—&gt; https://t.co/JGKz3nAc4W",1455661767191900171,2
1455668310100619267,2021-11-02T22:49:04.000Z,1438537804741500939,@legendarylizzy I guess a neon platypus (i dont have offer),,0
1455666782077915148,2021-11-02T22:43:00.000Z,82778511,"On November 2nd, 2021, Platypus Melbourne hosted a panel on ""Coronavirus and the Left"", on the relationship between the dual crises of the pandemic and neoliberalism. Featuring @correnterosso, Ian Rintoul of @soli_aus, and @SimonCopland.\nVideo available:\nhttps://t.co/1yBdFdfmib https://t.co/QOeBrsL1zV",1455657331107131393,7
1455666483745460236,2021-11-02T22:41:49.000Z,805898343939448832,"Behold Perry the Platypus, my greatest invention ever! THE CORRUPTIONINATOR. With one shot it will infect the ENTIRE world, and then no one will be able to stop me from taking over the TRI STATE AREA!! #LearningWithPibby #Pibby #Doofenshmirtz #TRISTATEAREA https://t.co/fsJ1SmOABu",1455154812182482947,146
1455666375158943746,2021-11-02T22:41:23.000Z,786967580703502336,This platypus needs Protopic!,,0
1455665508838264837,2021-11-02T22:37:56.000Z,3548845215,"near threatened: narwhal, beluga whale, emperor penguin, bison, red-manned wolf, black jaguar, jaguar, harpy eagle, duck-billed platypus",,1
1455665214708502534,2021-11-02T22:36:46.000Z,1256028845372772352,You look across the tavern and see a mysterious platypus...\n😂😂😂\n(My 4yo is obsessed with this show 😅) https://t.co/cCUOn6ayIh,,11
1455665034965704708,2021-11-02T22:36:03.000Z,1054829138295451649,@Platypus_Papi @Mel102208 You just insist on being disrespectful… just know when I start talking to your bitch ass crazy don’t say shit. You don’t have an argument buddy.. 7-1 with 4 rings and can’t even make it out the 1st round of the playoffs.. sit this one out. 2nd place king 😭,,0
1455664706752897029,2021-11-02T22:34:45.000Z,59189439,"On November 2nd, 2021, Platypus Melbourne hosted a panel on ""Coronavirus and the Left"", on the relationship between the dual crises of the pandemic and neoliberalism. Featuring @correnterosso, Ian Rintoul of @soli_aus, and @SimonCopland.\nVideo available:\nhttps://t.co/1yBdFdfmib https://t.co/QOeBrsL1zV",1455657331107131393,7
1455663915510104067,2021-11-02T22:31:37.000Z,50904154,"On November 2nd, 2021, Platypus Melbourne hosted a panel on ""Coronavirus and the Left"", on the relationship between the dual crises of the pandemic and neoliberalism. Featuring @correnterosso, Ian Rintoul of @soli_aus, and @SimonCopland.\nVideo available:\nhttps://t.co/1yBdFdfmib https://t.co/QOeBrsL1zV",1455657331107131393,7
1455663364995272706,2021-11-02T22:29:25.000Z,1291518661539368960,@BAobzzz Ethnicities?😭😭 I'm finished💀. I'll always be a platypus!!,,0
1455663329012236292,2021-11-02T22:29:17.000Z,83889685,Ok\nWhat rhythms with Duck-bill platypus?,,3
1455662989579800586,2021-11-02T22:27:56.000Z,807699322221502464,"@DaMotherFari Fari no. you can't just change ethnicities. you're forever a platypus to me, pls man😭✋🏽",,1
1455662893211525130,2021-11-02T22:27:33.000Z,1386563802200739843,@panda_platypus TF2 is still genuinely fun.\nJust... don't have the chat turned on.,,1
1455662063599169536,2021-11-02T22:24:15.000Z,1353794890505867264,with perry the platypus https://t.co/lmP7Vm8MJH,1450904147398627335,32
1455661767191900171,2021-11-02T22:23:04.000Z,1255939379413094400,"@ABlueHedgehog @PastelInferno &lt;—\n\nAaaand now! A green portal opens up infront of Starline and the exit being to the platypus’s left, sending the fleet footed hero crashing through a bread store window. Landing with surprising grace, Starline faces the window to the store, now having a Sonic shaped \n\n—&gt; https://t.co/JGKz3nAc4W",,2
1455660739604226053,2021-11-02T22:18:59.000Z,940084622360064000,@noahionto unrelated but she looks so cute like this.. real perry the platypus moment when she takes off those specs and everyone recognizes her as the songstress,,1
1455659099664830467,2021-11-02T22:12:28.000Z,1174804736471654402,spotify just played “visions of gideon” by sufjan stevens right after “there’s a platypus controlling me” from phineas and ferb.\n\nwhat was the reason! i was not prepared,,1
1455658855086571527,2021-11-02T22:11:30.000Z,777503424464187392,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455658822882627587,2021-11-02T22:11:22.000Z,41090406,"On November 2nd, 2021, Platypus Melbourne hosted a panel on ""Coronavirus and the Left"", on the relationship between the dual crises of the pandemic and neoliberalism. Featuring @correnterosso, Ian Rintoul of @soli_aus, and @SimonCopland.\nVideo available:\nhttps://t.co/1yBdFdfmib https://t.co/QOeBrsL1zV",1455657331107131393,7
1455658093291917322,2021-11-02T22:08:28.000Z,2900780513,My bf and I went as Perry the platypus and dr doofenschmirtz on Halloween btw 🎃😎 https://t.co/9UJ3YS53rc,,4
1455657840727642116,2021-11-02T22:07:28.000Z,1089393440394113024,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455657607717400594,2021-11-02T22:06:33.000Z,1418245562,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455657331107131393,2021-11-02T22:05:27.000Z,1422945946762039306,"On November 2nd, 2021, Platypus Melbourne hosted a panel on ""Coronavirus and the Left"", on the relationship between the dual crises of the pandemic and neoliberalism. Featuring @correnterosso, Ian Rintoul of @soli_aus, and @SimonCopland.\nVideo available:\nhttps://t.co/1yBdFdfmib https://t.co/QOeBrsL1zV",,7
1455656829992640513,2021-11-02T22:03:27.000Z,32515028,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455656196124254209,2021-11-02T22:00:56.000Z,870442869076709379,"Please help me, Myspei has informed me that without the The Seal of Rot the wedding between the ruler's pet porpoise and my terrifying nemesis Tionly cannot go ahead. Use it to cast Consume Platypus, in case someone plans to enslave a cage of bugbears .",,0
1455656062015709189,2021-11-02T22:00:24.000Z,1267839783625203713,@PlatyPunks_Real Imagine spending money on a shitty 8 bit image of a platypus,,33
1455655729336098820,2021-11-02T21:59:05.000Z,1275576042091163650,@KatieMasters_ I want them both as pets especially a platypus https://t.co/qNp2rAl9Pi,,1
1455654879922475015,2021-11-02T21:55:42.000Z,1362105047690211333,@TheCoolfredwhat Perry the platypus,,1
1455654824557510664,2021-11-02T21:55:29.000Z,2439346147,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455653903492653066,2021-11-02T21:51:49.000Z,1372140555140993024,Fite me IRL. \nI'll make you think you're a platypus. https://t.co/4HRAIzqOLJ,,1
1455652737941753862,2021-11-02T21:47:12.000Z,217258690,Some platypus action (honest!) #wildoz #monotreme https://t.co/AEG04Hlkt4,,8
1455652682262274050,2021-11-02T21:46:58.000Z,1102426584173170688,BREAKING: Today is gonna be a great day!\nChris Pratt to voice Perry the Platypus In upcoming revival of Phineas and Ferb! https://t.co/7qnmiXjkum,1455634656666083329,35
1455652236843896832,2021-11-02T21:45:12.000Z,881813259010981888,"The only two mammals in the world that lay eggs are found in Australia, the platypus and echidna.",,4
1455651345751584771,2021-11-02T21:41:40.000Z,20596373,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455650611886706691,2021-11-02T21:38:45.000Z,904083534381424640,"@tea_francis Pete, peterpuss, platypus, snuffleufagus, fat bunny, old man https://t.co/SBgxYaw6Jb",,1
1455649705963048960,2021-11-02T21:35:09.000Z,4629621795,who the FCUK compares someone they like to SANDWICHES o r a PLATYPUS!!!! fuck you,,0
1455649524073041922,2021-11-02T21:34:25.000Z,1365418080017465346,@panda_platypus Most similar are Paladins and TF2 tbh,,1
1455649062364098560,2021-11-02T21:32:35.000Z,1150680532046532609,Giving away ONE Baked Platypus💨🍃 #NFT to someone who retweets this tweet because WE LAUNCH TOMORROW‼️\nTo enter:\n✅Follow @bakedplatypuses \n✅Tag 3 friends\n\nWinner drawn in 12 hours! LFG🚀\n#NFTGiveaway #NFTGiveaways #NFTProject #NFTCommmunity #nftcollector #NFTdrop #nftdrops https://t.co/B0E2p6Ib4Q,1455313073208692741,7
1455649053216329731,2021-11-02T21:32:33.000Z,1155001687632961536,@sodapop912 FART PLATYPUS,,1
1455647522010157059,2021-11-02T21:26:28.000Z,46361133,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
1455647499595644933,2021-11-02T21:26:23.000Z,1056106760795127808,"Baby Platypus are called ""Puggles"". \n\nI thought everyone should know this today. 😌\n\nYou're welcome. https://t.co/6LNWDORhhI",1455536198282358787,984
