id,created_at,author_id,text,referenced_tweets.retweeted.id,public_metrics.like_count
1456474791523794945,2021-11-05T04:13:44.000Z,1252541581355335681,Image prediction: echidna\nConfidence: 10.09%\nSubmission by @xkmi_ https://t.co/MMZ3yfw8PY,1456054591557038082,2467
1456471097067466758,2021-11-05T03:59:04.000Z,1068577271139586048,Echidna 🖤(Re: Zero)\n\n[A portion of cool art] https://t.co/4v5E5BwRSg,1456001532961374214,644
1456469991876857859,2021-11-05T03:54:40.000Z,888864757377355776,Jeff the Echidna,,0
1456469789770059782,2021-11-05T03:53:52.000Z,1429550341448781835,"For some reason, I found Knuckles the Echidna easier than Bob Charlie. https://t.co/C9MJp6TS7v",,0
1456467959438794754,2021-11-05T03:46:36.000Z,1333786120514015242,Mara The Echidna by @JJackhog on https://t.co/wvoviO1md1\nhttps://t.co/PYeMFV0Msi,,0
1456467518885871622,2021-11-05T03:44:51.000Z,1283250079852355587,goodnight to everyone who likes echidna! the rest of you.......goodnight i guess,,1
1456465069496283138,2021-11-05T03:35:07.000Z,1212544675413815296,"@bannedagaincope @ManMilk2 That's nature bro, at least you haven't seen an Echidna's Wilbert https://t.co/6KvYHqpSSY",,0
1456464899597500417,2021-11-05T03:34:26.000Z,1228759098830786561,Everyone's not so favorite legionnaire\nEgotistical echidna can also be snarky\nCan still ship but it won't be easy to win me over\nLewd but is sfw on tl\nMultiship\nRetweet and like\nOh and multiverse https://t.co/Ffn5INAKbG,1285534514131787777,111
1456464857235140630,2021-11-05T03:34:16.000Z,1340523064778510338,@Sdoelkar Space Echidna 😈🔥 https://t.co/piPQj9Zzho,,1
1456460693079613441,2021-11-05T03:17:43.000Z,2363878134,Since you really loves niffler but I can get the real one so I will just give you this echidna puggles so you can assume that this is niffler @AINTHOULT ❤ now this is our new pets https://t.co/hSlBCTzWL5,1456443757885149187,1
1456460416893267969,2021-11-05T03:16:37.000Z,913345981,@Lady_Echidna I'm already pub stomping levels of good at this game. Can't wait to take the scrubs out to the curb.,,0
1456458748613046295,2021-11-05T03:10:00.000Z,1101582556670119936,"@I_am_not_CJ @Lady_Echidna Can confirm, did try, hopefully auto correct is filling these words right cause I can’t see",,2
1456457519790903298,2021-11-05T03:05:07.000Z,2765987883,she is an echidna and she is an absolute unit. https://t.co/Doy3l24SEv,1456432437852983297,27
1456456824560005120,2021-11-05T03:02:21.000Z,1131303880648560642,"Two new adopts available, A cute little Soda themed batch~\n\nA Grape soda Echidna, and a Lemon Lime Hedgehog\n\nBoth set at $30 P@yP@l only, DM to claim~💜💚\n\n(Oh and for an extra $10 I will draw an extra Full body Lineart of whichever character gets purchased~) https://t.co/idXCSTW4tC",1454191824285757440,15
1456456576043257858,2021-11-05T03:01:22.000Z,1437459410670997505,she is an echidna and she is an absolute unit. https://t.co/Doy3l24SEv,1456432437852983297,27
1456455968405921794,2021-11-05T02:58:57.000Z,136798873,"@GreenBiotechie @FlaviaMiatto @jd_kenji @profpatti @ChronicPainDad @SLT229 @DesertPrimrose Wow! Frisky ginkgo biloba plants, yes? 😄 Life is full of such fascinating things. I only recently learned about the echidna. Bindi Irwin loves them. They are interesting critters https://t.co/XWzCerMbFu",,1
1456455329861021709,2021-11-05T02:56:24.000Z,565766024,@Lady_Echidna I don't think those work the same as contact solutions,,0
1456453193081122817,2021-11-05T02:47:55.000Z,1330194180291883013,"@the_sexywop97 @bipbopbap a very fun and cute fact about echidnas is that their mating ritual is an ""echidna train"" where male echidnas follow the female echidna around like in a conga line until one of them becomes her mate 🥺",,0
1456452043879510016,2021-11-05T02:43:21.000Z,1429521540123533314,"I'll make time to chat over tea with you later, okay? 🍵\n\n#rezero #echidna #cosplay #LuccaComicsAndGames2021 https://t.co/aTlwJABAMk",1455903912444239872,308
1456451921347293193,2021-11-05T02:42:52.000Z,1059155913251131393,"my first piece for @CHOPzine_FE is, obviously and of course, Echidna! looking appropriately heroic https://t.co/dCCJxY6Den",1456312732718936066,63
1456451612608663557,2021-11-05T02:41:38.000Z,117850176,Knuckles the echidna is having a moment on the balcony tonight. https://t.co/hRkKYm07lF https://t.co/bAbAk3vjMU,1443801323166707712,22
1456451459428593686,2021-11-05T02:41:02.000Z,1083588911375548417,@bright_goat He can also be a lizard.... Or a marsupial for all we know..... A fucked up echidna perhaps.....,1456396567347351555,3
1456450900193579011,2021-11-05T02:38:48.000Z,203479775,"Do you have goofy faux phrases that surface regularly in your mind but you never say them out loud to anybody?  For me one is, “Steak and echidna pie.“",1456450732593344515,0
1456450732593344515,2021-11-05T02:38:08.000Z,2784709195,"Do you have goofy faux phrases that surface regularly in your mind but you never say them out loud to anybody?  For me one is, “Steak and echidna pie.“",,0
1456449388159520774,2021-11-05T02:32:48.000Z,1217813981026349057,she is an echidna and she is an absolute unit. https://t.co/Doy3l24SEv,1456432437852983297,27
1456448103222030348,2021-11-05T02:27:41.000Z,3266439090,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456447579810582532,2021-11-05T02:25:37.000Z,1091126214998159360,"@Dphunks @ThemurlocTwits @Lady_Echidna average casual pc player also probably knows not to walk around charging your plasma pistol for the first two minutes and not shooting it, wasting all your charge",,0
1456447283973734400,2021-11-05T02:24:26.000Z,1272185557456760834,@the_sexywop97 Short beaked echidna https://t.co/yVljWHGFVN,1456408780409823235,74
1456446842858663939,2021-11-05T02:22:41.000Z,1309242437760548864,You sued Sega because you thought it’d be impossible for two people to come up with the idea of a secret Echidna tribe and effectively fucked up the entire Archie comics’ run because of it https://t.co/2ImwENhRjl,1456109609572253698,15
1456446621399404545,2021-11-05T02:21:48.000Z,847380390339764224,@Lady_Echidna https://t.co/ytpOArfKK0,,0
1456446183925288960,2021-11-05T02:20:04.000Z,345680777,@the_sexywop97 Short beaked echidna https://t.co/yVljWHGFVN,1456408780409823235,74
1456446110625583106,2021-11-05T02:19:46.000Z,1307352242,"""Maybe, but you know I won't stop until you are squirming with tease, mnnn..~""\n\nHe guided Tyfon's hand to squeeze the were-echidna's pecs.\n\n""And I'm fairly sure one night is nowhere near enough for you to explore everything on me.~"" https://t.co/CI2U0ZmS5f",,0
1456445719351492608,2021-11-05T02:18:13.000Z,16079134,@the_sexywop97 Short beaked echidna https://t.co/yVljWHGFVN,1456408780409823235,74
1456445221474947074,2021-11-05T02:16:14.000Z,1446752160100749319,"@pxMythicsNFT Also hope that the gods and other creatures can breed like in the actual myth —&gt; typhon + echidna = hydra, etc etc. if possible, make ur own creature by combining greek myth + egypt myth. LOLOL. !JOINSOHARD",,0
1456444890955632646,2021-11-05T02:14:56.000Z,1438979491242647557,FREE NFT CrazyFishing 👉@CrazyFishingNFT 🐟 @999Zenya  @newMW5  @KizzyKPC  @dragnov_raheel  @crypto_echidna  @NguyenphanNy  @Moose8235,,0
1456444499736121347,2021-11-05T02:13:22.000Z,764347014,"It's almost like some guy with an echidna fetish sued them, somehow won to the point that one of THEIR characters couldn't wear a hat from an OVA for YEARS and are scared of the same shit happening again if they were to get another problem child amidst the staff. https://t.co/lqHPYyl1Uc",,2
1456443757885149187,2021-11-05T02:10:25.000Z,1307190111981821952,Since you really loves niffler but I can get the real one so I will just give you this echidna puggles so you can assume that this is niffler @AINTHOULT ❤ now this is our new pets https://t.co/hSlBCTzWL5,,1
1456442915790540800,2021-11-05T02:07:05.000Z,1312286700362633216,@the_sexywop97 Short beaked echidna https://t.co/yVljWHGFVN,1456408780409823235,74
1456442489951465473,2021-11-05T02:05:23.000Z,979746229583216640,@Chaos_N_Madness The vampire takes it and loses a life as the giant monkey from before jumps down from above at Jevil and the red Echidna punches it's way out of the ground under Jevil. They seem to actually not be directly in front of each other this time. They learned from last time.,,1
1456442393134346263,2021-11-05T02:05:00.000Z,2413787353,"@nyahgust so like, later sonic universe stuff and..........uh...........*drooling thinking about the ken penders echidna series*",,1
1456441926975205378,2021-11-05T02:03:09.000Z,2324305661,@QuinnRa46032369 A rather chubby short-beaked echidna https://t.co/gKIIuv72Cn,,0
1456439838522191873,2021-11-05T01:54:51.000Z,739257736894898176,Knuckles the Echidna in 5C https://t.co/NMacBmPbbB https://t.co/AZynBDpIbG,1455339515321671680,104
1456438089191084034,2021-11-05T01:47:54.000Z,1446237809313034240,【 Cookie Run 쿠키런 】The cookie of the hour is Strawberry cookie! She shares the same voice actor as Echidna from Re:Zero and Rita from Pokemon! https://t.co/q0MP3YOKHE,,14
1456437788451254281,2021-11-05T01:46:42.000Z,1367985243781742596,@Lady_Echidna So edgy,,0
1456436328556638229,2021-11-05T01:40:54.000Z,1439440652236992513,a may n quer desenhsr a echidna pra mim devo cortar amizade?,,0
1456435233201565716,2021-11-05T01:36:33.000Z,29189647,@cliper112 @ThemurlocTwits @Lady_Echidna Probably they don't have anyone or care to use.,,0
1456435125563142163,2021-11-05T01:36:07.000Z,1456078834080514052,she is an echidna and she is an absolute unit. https://t.co/Doy3l24SEv,1456432437852983297,27
1456434625824309254,2021-11-05T01:34:08.000Z,1317552688389816322,"@Lady_Echidna Article- ""the game is broken, and I can't even shoot. The mechanics are choppy, and weapons are worse."" LOL",,1
1456432741218537474,2021-11-05T01:26:39.000Z,1946011304,@Dphunks @ThemurlocTwits @Lady_Echidna Why not get someone with more fps experience to play it?,,0
1456432662072238080,2021-11-05T01:26:20.000Z,760178679351828480,Echidna 🖤(Re: Zero)\n\n[A portion of cool art] https://t.co/4v5E5BwRSg,1456001532961374214,644
1456432577099620356,2021-11-05T01:26:00.000Z,55497637,she is an echidna and she is an absolute unit. https://t.co/Doy3l24SEv,1456432437852983297,27
1456432437852983297,2021-11-05T01:25:27.000Z,15967245,she is an echidna and she is an absolute unit. https://t.co/Doy3l24SEv,,27
1456432120260440064,2021-11-05T01:24:11.000Z,1307352242,"@TyfonFeral [So is Trial~ and were-echidna Trial is big enough that Tyfon could use his lap as the throne, too. 👀]",,1
1456431941553643525,2021-11-05T01:23:28.000Z,119710810,@mau2205_echidna\n残念ながら落選となりました😭  \nこれからも #ドミノピザ をよろしくお願いします🍕 https://t.co/JLirSb1iE4,,0
1456431275951239188,2021-11-05T01:20:50.000Z,1347199179928596480,@Lady_Echidna EPIC W in My book,,1
1456430849709146119,2021-11-05T01:19:08.000Z,353545378,@InGoodWeTrust3 @thatsussieguy Hahaha holy shit that’s awkward…. Might be an echidna,,1
1456429871001972737,2021-11-05T01:15:15.000Z,1016161148637536258,"my first piece for @CHOPzine_FE is, obviously and of course, Echidna! looking appropriately heroic https://t.co/dCCJxY6Den",1456312732718936066,63
1456429546396323841,2021-11-05T01:13:57.000Z,1073368130318159872,"my first piece for @CHOPzine_FE is, obviously and of course, Echidna! looking appropriately heroic https://t.co/dCCJxY6Den",1456312732718936066,63
1456429496412688388,2021-11-05T01:13:45.000Z,908507938968555520,@Lady_Echidna @BigRobEnergy Now I get why game journalist give games the ratings they do. Cuz they be trash at games lol,,0
1456428899022299139,2021-11-05T01:11:23.000Z,1419760501001752578,@the_sexywop97 Short beaked echidna https://t.co/yVljWHGFVN,1456408780409823235,74
1456428578753613825,2021-11-05T01:10:06.000Z,1372978000053030916,"my first piece for @CHOPzine_FE is, obviously and of course, Echidna! looking appropriately heroic https://t.co/dCCJxY6Den",1456312732718936066,63
1456428193297145856,2021-11-05T01:08:35.000Z,1264034120021270528,@Lady_Echidna Great choices 🙌🏼,,1
1456427249255731205,2021-11-05T01:04:49.000Z,419261735,@Lady_Echidna This will be me on launch,,0
1456427141353119745,2021-11-05T01:04:24.000Z,1395121317154852870,"@HenHikki nss a da echidna é linda demais tbm, eu ate tenho ela aki https://t.co/OByLlpk5ZH",,1
1456426748145504256,2021-11-05T01:02:50.000Z,797787464014458881,"Leitura #11 ""ReZero Vol10""\n\nEchidna, minha segunda bruxa favorita... aliás, é um pecado dizer quem é minha bruxa favorita... Perdão, Emilia \n\nEchidna é maravilhosa, uma bruxa, mas maravilhosa\n\nBeako triste 💔💔 https://t.co/xj0zMZAQYQ",,0
1456426746740412418,2021-11-05T01:02:50.000Z,29189647,"@ThemurlocTwits @Lady_Echidna I think pc guys are smart enought to know that you shouldn't follow someone to kill him, and reload while getting shot is also not a good ideia, the dude playing just play FPS because they pay him to do it",,1
1456426035034169354,2021-11-05T01:00:00.000Z,871165596297293824,@SonicXCaps Shadow the Ultimate Lifeform: (to Knuckles the Echidna) Worthless. Don't show your pathetic face around me ever again. https://t.co/u8UA3C8iap,,0
1456425837440512005,2021-11-05T00:59:13.000Z,1259402507970805761,@Lady_Echidna Making plays irl,,0
1456425230302392321,2021-11-05T00:56:48.000Z,1323713568735399938,"@McMistle Also, I haven't played Chronicles, but isn't Shade like the only ""good"" echidna character? The other Nocturnus are all evil?",,0
1456424967004884993,2021-11-05T00:55:45.000Z,883575896329814017,"- aardvarks/tenrecs/elephants/manatees (Afrotheria) and anteaters/tree sloths/armadillos (Xenarthra)\n- Overall, these animals make up all of the placental mammals, as opposed to marsupials and monotremes (platypus/echidna)\n- mammals are fucking cool",1456422901859635201,2
1456423682482577410,2021-11-05T00:50:39.000Z,717103039623077888,Image prediction: echidna\nConfidence: 10.09%\nSubmission by @xkmi_ https://t.co/MMZ3yfw8PY,1456054591557038082,2467
1456423649443987459,2021-11-05T00:50:31.000Z,1237627470,@OathxX024 @HCS @Monza @Lady_Echidna @CardinalRedbrd @Yanderose @GrenadeQueen1 @ms_audy Very nice lmao 😀🐰🐇 https://t.co/HPv0GWoncz,,2
1456422901859635201,2021-11-05T00:47:33.000Z,786750255807225856,"- aardvarks/tenrecs/elephants/manatees (Afrotheria) and anteaters/tree sloths/armadillos (Xenarthra)\n- Overall, these animals make up all of the placental mammals, as opposed to marsupials and monotremes (platypus/echidna)\n- mammals are fucking cool",,2
1456421005547671558,2021-11-05T00:40:01.000Z,906892818,@Lady_Echidna Facts 😂,,0
1456420050462674946,2021-11-05T00:36:13.000Z,3180517350,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456419611621081089,2021-11-05T00:34:29.000Z,262506004,@Lady_Echidna @Zhuhlol this you mate,,0
1456418526923689993,2021-11-05T00:30:10.000Z,1612178172,*echidna ffs 🙄,,2
1456417130350481428,2021-11-05T00:24:37.000Z,3178692720,@RichardAOB @echidna_paw All part of the scam.,,2
1456416212150226959,2021-11-05T00:20:58.000Z,1421304424366886917,Image prediction: echidna\nConfidence: 10.09%\nSubmission by @xkmi_ https://t.co/MMZ3yfw8PY,1456054591557038082,2467
1456415421318504448,2021-11-05T00:17:49.000Z,725484092146462720,@the_sexywop97 Short beaked echidna https://t.co/yVljWHGFVN,1456408780409823235,74
1456415179273555968,2021-11-05T00:16:52.000Z,1295423215750336512,Echidna 🖤(Re: Zero)\n\n[A portion of cool art] https://t.co/4v5E5BwRSg,1456001532961374214,644
1456412521510981632,2021-11-05T00:06:18.000Z,1129123528631037952,"@Hala_CG @ChichiAi @ironmouse @KarkaliciousXD @FrivolousShara @TwistedSavvy333 @Sailorurlove @dawolfmuzic @OR3O_XD @YFUBABY It is good and all , but where is the cutest girl?? @danielrustage , also you should have added Annie from Aot and echidna",,1
1456412407820128262,2021-11-05T00:05:51.000Z,3981715097,"my first piece for @CHOPzine_FE is, obviously and of course, Echidna! looking appropriately heroic https://t.co/dCCJxY6Den",1456312732718936066,63
1456412299812552706,2021-11-05T00:05:25.000Z,4697666372,echidna https://t.co/wkpfomf8kg,1452536806642106370,2
1456411821276078080,2021-11-05T00:03:31.000Z,1451273990513864709,"@LewdSlutTikal Lewd is an insult to describe you, my darling little echidna. I prefer to go with the term “highly frisky“.\n\nSounds more civilized.",,0
1456411527565643791,2021-11-05T00:02:21.000Z,1256539632369635328,A new rumor claims that Knuckles The Echidna will be revealed at the Devolver Direct on February 21st! https://t.co/Suaf88sfuc,,0
1456410004500664320,2021-11-04T23:56:18.000Z,3192402701,"Echidna and Kiran! 🥰💚\n""Come here! My dude!💙""\n\ncommission for @Firion231 \nThank you for commission me! 💜\n\nI hope you like it!\nif you like my art please consider support me! \nHigh Res:\nhttps://t.co/IiCQYuwXeg\nhttps://t.co/VhICQ5m5KL https://t.co/dEuqnHtxuH",1455169521912778758,95
1456408780409823235,2021-11-04T23:51:26.000Z,2324305661,@the_sexywop97 Short beaked echidna https://t.co/yVljWHGFVN,,74
1456408227952824327,2021-11-04T23:49:14.000Z,815164847557988352,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456407995617890310,2021-11-04T23:48:19.000Z,1111854360785494018,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456407990127448065,2021-11-04T23:48:18.000Z,1451210790690766852,I'm an echidna,,0
1456407375821246473,2021-11-04T23:45:51.000Z,840921007774879744,@Lady_Echidna https://t.co/5K9hk3gjHE,,0
1456406955556212740,2021-11-04T23:44:11.000Z,975053256,Echidna 🖤(Re: Zero)\n\n[A portion of cool art] https://t.co/4v5E5BwRSg,1456001532961374214,644
1456406564533800970,2021-11-04T23:42:38.000Z,1369538482561949699,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456406460506718223,2021-11-04T23:42:13.000Z,938147082,"@HaloFanForLife @Lady_Echidna I'm missing 2 still, found each one at different stores\nRed ones the best flavor also",,0
1456406038404485120,2021-11-04T23:40:32.000Z,2931629874,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456405834989146119,2021-11-04T23:39:44.000Z,1059707729843904512,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456405822200758275,2021-11-04T23:39:41.000Z,379290022,"@Lady_Echidna Nice. I haven’t found the red one yet. I have the black, blue and white ones. Still need the silver one too.",,2
1456404394744897538,2021-11-04T23:34:01.000Z,1953322915,"my first piece for @CHOPzine_FE is, obviously and of course, Echidna! looking appropriately heroic https://t.co/dCCJxY6Den",1456312732718936066,63
1456402952772591617,2021-11-04T23:28:17.000Z,1263892579923288065,@Re0_Echidna_124 　受験勉強しろ,,0
1456402676078481414,2021-11-04T23:27:11.000Z,860204368255217664,"The real Tesleen, sorry for my language, definitely wouldn't have taken any shit from that echidna",,0
1456402297970376706,2021-11-04T23:25:41.000Z,1431985905787670531,@SherbertWeav //How about Sherbert getting eaten by one of the creatures from Echidna Wars? Maybe the slime?,,1
1456401229790199810,2021-11-04T23:21:26.000Z,1348813532704481281,"@kazegg_ Muito linda essa né, eu amo ela, a minha fav é a da Echidna",,0
1456401198920110083,2021-11-04T23:21:19.000Z,979746229583216640,@Chaos_N_Madness A few of them were able to dodge it but most got hit and vanished but came back but now have 2 icons above there head. Two of those that got hit jumped towards jevil and both try to throw a giant punch towards him. It was a giant monkey and a red Echidna.,,1
1456400746170224641,2021-11-04T23:19:31.000Z,1191832735519780865,@HellJumpxr @Lady_Echidna @KnedLz Better than me. https://t.co/zvOXiegJQv,,2
1456400243260420097,2021-11-04T23:17:31.000Z,1357264841971404802,"NAME.\nKNUCKLES THE ECHIDNA\n\nALIAS.\nKNUX, KNUCKLEHEAD, ETC.\n\nAGE.\n15-16\n\nHEIGHT.\n3'7\n\nSPECIES.\nECHIDNA\n\nABILITY TYPE.\nPOWER",,0
1456400162008489986,2021-11-04T23:17:11.000Z,1340465295950041095,So glad scientists jerked off a drugged echidna so we could understand https://t.co/48zwJYP4eV,,1
1456399839164604418,2021-11-04T23:15:54.000Z,114050134,"@AustinCreedWins I used to collect Sonic the hedgehog Comics and Knuckles the Echidna comics ,and have most of Knuckles the Echidna comics still in super mint condition.",,0
1456399405943336969,2021-11-04T23:14:11.000Z,1072982489419927559,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456399323479085060,2021-11-04T23:13:51.000Z,1261906126850994176,@Lady_Echidna this just looks like my normal gameplay in halo lol,,0
1456399016321769473,2021-11-04T23:12:38.000Z,1200833191927517185,@Lady_Echidna instant buy,,1
1456398811434209287,2021-11-04T23:11:49.000Z,1417583589433217028,sexy ass echidna,,0
1456398684757938182,2021-11-04T23:11:19.000Z,60617175,@Lady_Echidna im trying to win that jeep gladiator lol,,0
1456398616029978636,2021-11-04T23:11:03.000Z,584064828,@OnTheDownLoTho You wanna eat that hedgehog-feet ass fox-feet ass echidna-feet ass jello from hell-no? Bro that's some weirded out taste lmao,,0
1456398203654393858,2021-11-04T23:09:24.000Z,1237187769623023618,@LitterboxComics Echidna or armadillo,,0
1456397900364357640,2021-11-04T23:08:12.000Z,1351928905289109507,"Aoba, desculpa por que eu não tive muito on hj. Eu tava com altos problemas com minha internet \n\nE tava jogando um mine\n\nEchidna colegial com armadura de iron com shaders é lindo pra kct https://t.co/xOlvxTc0LY",,2
1456397452672655362,2021-11-04T23:06:25.000Z,1044011493174517760,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456397285613572105,2021-11-04T23:05:46.000Z,1288270358026637314,@Lady_Echidna What’s that skull? That things awesome looking,,1
1456397205749878788,2021-11-04T23:05:27.000Z,1316469412841492481,"@Lady_Echidna No ma’am, most of us who have been saying this have grown up w Halo, meaning we can actually play 🤣",,0
1456397044684247040,2021-11-04T23:04:48.000Z,295857117,@KRobOffice The most temperamental Echidna ever. Besides Cream because she literally is a sweet little cry baby.,,1
1456396681386287108,2021-11-04T23:03:22.000Z,1200833191927517185,@Lady_Echidna WHERE can I get that skull omg,,0
1456396567347351555,2021-11-04T23:02:54.000Z,870649712424226816,@bright_goat He can also be a lizard.... Or a marsupial for all we know..... A fucked up echidna perhaps.....,,3
1456396557977272325,2021-11-04T23:02:52.000Z,1499627083,"@Lady_Echidna @KnedLz How did you get a video of my gameplay, pls take this down 😖",,1
1456396484874735619,2021-11-04T23:02:35.000Z,1244211705204310016,echidna le space il part en couilles 😭😭,,0
1456396355832852486,2021-11-04T23:02:04.000Z,2878424397,@lvnvxx @_Boseja parece a echidna,,1
1456395928659578882,2021-11-04T23:00:22.000Z,1367527827063595014,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456395599847170049,2021-11-04T22:59:04.000Z,1178231432784691200,Echidna 🖤(Re: Zero)\n\n[A portion of cool art] https://t.co/4v5E5BwRSg,1456001532961374214,644
1456395222301044744,2021-11-04T22:57:34.000Z,2820280903,"@Lady_Echidna I don't think those will be too particularly good for your contact lenses,  but you do you",,0
1456394881069367300,2021-11-04T22:56:12.000Z,1411039340571025414,@Lady_Echidna Ah a true Halo fan I see!,,2
1456394722964959234,2021-11-04T22:55:35.000Z,1068044122483638272,@Lady_Echidna I don't play like that lol. That guy is a noob,,3
1456393107113537537,2021-11-04T22:49:09.000Z,1225473612167016449,https://t.co/v9t0JvuaPy\nAn echidna is like a porcupine for the people that don't know. It's like a small lump of spikes.The tails side on our 5c coin. Nearly same size as our $2 aboriginal headed coin. Highest&amp;lowest denominations are the two smallest coins in our cash registers https://t.co/ZNwylVjrz7,,0
1456392505658855426,2021-11-04T22:46:46.000Z,774375556921987072,@Lady_Echidna Lit me,,0
1456392423270227970,2021-11-04T22:46:26.000Z,774375556921987072,"@Ismael_Molinaaa @Lady_Echidna Creo que se tomaron muy enserio lo de juagar como los halo clásicos, ninguno sprintea ni apunta",,1
1456391818539683847,2021-11-04T22:44:02.000Z,1271507692306214914,"@Mordaith Lol, echidna I got because one of my ex friends adopted her, then was gonna abandon her in the middle of winter to be a barn cat… so I have echidna now, and one less shitty friend :3",,1
1456391659856355332,2021-11-04T22:43:24.000Z,1180298348365877248,Echidna 🖤(Re: Zero)\n\n[A portion of cool art] https://t.co/4v5E5BwRSg,1456001532961374214,644
1456391496974864388,2021-11-04T22:42:45.000Z,1333402172382466049,@HiMyNameIsGrin echidna moment,,0
1456391084141998081,2021-11-04T22:41:07.000Z,302870540,"Did you know that we wrap tanks!? #FunFact the water tank at Chester Hill PS has been transformed into a peaceful oasis of Australian birds, native plants and even a cute little echidna 🦜🌳🌿🌷\n\n#LoveWhereYouLearn @NSWEducation https://t.co/rGEHhV8uUg",1454221511426920456,37
1456390565956710403,2021-11-04T22:39:04.000Z,1347371467374092290,Re：ゼロから始める異世界生活（Re：ZERO -Starting Life in Another World-）　エキドナ(Echidna)44 https://t.co/2s3ndVCtnJ,1456358922651045892,27
1456388949149167623,2021-11-04T22:32:38.000Z,1382144630469369858,@d_gallon @Sergit_1 I was honestly thinking about a new DOOM-style game based off of Echidna Wars DX but I’m not sure if Camel is in the mood for that nor if I can tell whenever he’s busy or not. I mean There’s Monster Girl Quest 3D. So why not Echidna Wars 3D?,,1
1456386468205641763,2021-11-04T22:22:47.000Z,4853075752,@oompaville echidna penis,,0
1456386331270164494,2021-11-04T22:22:14.000Z,940429135985434624,@Lady_Echidna She says “I-kid!-nah” jus playin 🤣,,0
1456385985495846915,2021-11-04T22:20:51.000Z,2300439182,"@Lady_Echidna You're good, just don't show her all your shitposts on twitter 😆",,2
1456385675402653696,2021-11-04T22:19:38.000Z,1019022360,@OathxX024 @Monza @Lady_Echidna @CardinalRedbrd @Yanderose @GrenadeQueen1 @ms_audy You know I’ll be ready to go for that 1337! #HaloBallZ https://t.co/FkpPG7OFJG,,5
1456384651187064832,2021-11-04T22:15:33.000Z,907815812634988544,@Lady_Echidna Hey you don't need to call me out like that,,0
1456384541996818432,2021-11-04T22:15:07.000Z,737201610582073344,@KenPenders @laviarray @Fresh_BKing Oh now that I have your attention your story arcs with the echidna family tree were fucking stupid and contrived,,2
1456384144104120323,2021-11-04T22:13:32.000Z,76666194,@Lady_Echidna I’m freaking DYING 🤣🤣🤣,,0
1456383900637347848,2021-11-04T22:12:34.000Z,1726901288,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456383240743239712,2021-11-04T22:09:57.000Z,3952748653,@Lady_Echidna Yea I'm not asking jornalists to be good at a game I'm asking people who make more money than me to at least be familiar with it. I could have played that better. And I suck,,0
1456382186681245706,2021-11-04T22:05:46.000Z,1005873461313593344,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456381853695463426,2021-11-04T22:04:26.000Z,2453263715,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456381304614883334,2021-11-04T22:02:15.000Z,1438972442509258757,FREE NFT CrazyFishing 👉@CrazyFishingNFT 🐟 @crypto_echidna  @IndianCryptoBoy  @Nikhil_singlaa  @tommcknight  @AYish873233391  @Archie_BTC  @Moose8235,,0
1456381163816300552,2021-11-04T22:01:42.000Z,1455363228,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456380108411969539,2021-11-04T21:57:30.000Z,1130812494476447744,"Hello all! Here's full version of recent pic, next is Echidna and Emilia from re:zero \n-\nSupport my work on https://t.co/62pROyPxRP https://t.co/66AUOhuXqt",1388987877372186624,15669
1456379186080272385,2021-11-04T21:53:50.000Z,943244478218780673,"NOW \n\nI've been meaning to be more active on here and share more about my project Sonic Heroes Adventures\n\nSo let's continue with the following three 'episodes' for the Emeralds saga focused on Miles 'Tails' Prower, Amy Rose, and Knuckles the Echidna! https://t.co/Wp2Dx3Gwg4 https://t.co/neU2FnPYXT",1456359073251794951,4
1456378416949706781,2021-11-04T21:50:47.000Z,3063517812,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456378392815849478,2021-11-04T21:50:41.000Z,1351585779617845250,"@fabriwolrd @SanSashita @NdeBeik PD 3: La correlación de los destinos en los que pudo haber terminado Subaru (camino Roswaal o Echidna), como empieza gastando bucles a lo desgraciado, y es la misma Satella quien le dice que se salve, que no puede cargar con todo solo y que se quiera un poco.\nMás llegar a la +",,3
1456378031036055554,2021-11-04T21:49:15.000Z,4090787337,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456376564443070476,2021-11-04T21:43:25.000Z,1261512288785195010,Echidna https://t.co/PrJuej199v,1300040926950088710,15392
1456376548320231425,2021-11-04T21:43:21.000Z,1290257910036140032,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
1456376502715617288,2021-11-04T21:43:11.000Z,1055496715380449281,@netflix And 2022 is the year he plays an echidna.,1456329748515364869,397
