"x"	"y"	"decade"	"verb"	"freq"
"86"	-0.165760711807047	0.111654142972168	1870	"think"	508.423913043478
"87"	0.75676340570585	0.298563767284896	1870	"try"	232.065217391304
"88"	0.61306217323873	0.213296414351355	1870	"want"	266.630434782609
"89"	-0.261491767929437	0.154233657929273	1880	"acknowledge"	11.5089514066496
"90"	-0.438993403435273	0.261460903462222	1880	"admit"	44.4501278772379
"91"	-0.517982797407967	0.27751303760613	1880	"affirm"	7.10997442455243
"92"	-0.0716221197393444	-0.578080067492997	1880	"appreciate"	3.58056265984655
"93"	0.0884855542607388	-0.781943745294479	1880	"await"	5.26854219948849
"94"	-0.284756575655211	0.20796276948221	1880	"believe"	214.424552429668
"95"	-0.003894028415184	-0.756208158245259	1880	"cherish"	0.562659846547315
"96"	0.0483110660326409	0.249775959950384	1880	"claim"	32.2762148337596
"97"	-0.42112737577479	0.312631735198908	1880	"concede"	5.9846547314578
"98"	0.0627633092792767	-0.797875302486373	1880	"confirm"	2.9156010230179
"99"	-0.203120783411099	0.0565514714136504	1880	"consider"	24.0409207161125
"100"	0.63059186601371	0.133433129902652	1880	"continue"	62.6086956521739
"101"	-0.415930639624107	0.262817344562289	1880	"declare"	65.4219948849105
"102"	-0.18437124153215	-0.0868518843504648	1880	"demand"	14.2710997442455
"103"	-0.463432014520847	0.170694014344999	1880	"deny"	18.4143222506394
"104"	0.078229208489595	-0.595718559125491	1880	"despise"	0.869565217391304
"105"	0.224083318152378	-0.0513591328329999	1880	"disclose"	0.81841432225064
"106"	0.0389025040966788	-0.691954971406056	1880	"discuss"	2.30179028132992
"107"	0.503852068434984	0.0093397276633629	1880	"dislike"	3.32480818414322
"108"	-0.496173805548848	0.204921021729873	1880	"doubt"	17.5959079283887
"109"	0.0445580242553936	-0.487191719979511	1880	"enjoy"	10.7928388746803
"110"	0.45403767609146	0.250478677931272	1880	"expect"	116.419437340153
"111"	-0.179608750560798	0.183576068463914	1880	"fear"	62.4552429667519
"112"	-0.18584888396429	0.108386163660184	1880	"find"	206.90537084399
"113"	-0.0446039422195526	0.139010236776935	1880	"forget"	45.4219948849105
"114"	0.592623206018985	0.120970326964843	1880	"hate"	10.6393861892583
"115"	-0.0209116193271029	0.202176028115514	1880	"hope"	154.475703324808
"116"	-0.339156371893521	0.213254168842619	1880	"imagine"	28.7468030690537
"117"	-0.26733114759451	0.134735744727244	1880	"know"	421.585677749361
"118"	0.663440387689756	0.241019129706715	1880	"like"	156.726342710997
"119"	0.418199666306848	-0.0162705090494128	1880	"love"	28.7979539641944
"120"	-0.307296741660544	-0.062439747384916	1880	"mention"	9.97442455242967
"121"	0.0508181059377639	-0.596231413263309	1880	"miss"	5.1150895140665
"122"	0.51232544754382	0.0522366267691953	1880	"need"	50.997442455243
"123"	0.361544878691844	0.108342495083967	1880	"order"	23.1713554987212
"124"	0.571325725697417	0.215589052702442	1880	"prefer"	24.5524296675192
"125"	0.551332427317589	0.265880179861783	1880	"promise"	42.2506393861893
"126"	-0.386624686309782	0.205629124812611	1880	"remember"	68.695652173913
"127"	0.232397772322911	0.137545977170142	1880	"request"	11.7647058823529
"128"	-0.425872218254713	0.0721520885571434	1880	"suggest"	26.3427109974425
"129"	-0.388486604285945	0.144878275608313	1880	"suspect"	13.9641943734015
"130"	-0.158136889386901	0.102705904563918	1880	"think"	556.010230179028
"131"	0.766671128569896	0.313667422054649	1880	"try"	244.245524296675
"132"	0.61468710709257	0.218140222540945	1880	"want"	295.754475703325
"133"	-0.368443538194382	0.216311226521911	1890	"acknowledge"	10.8535031847134
"134"	-0.4046993078207	0.235340601325932	1890	"admit"	34.8535031847134
"135"	-0.541782200761017	0.316112751965531	1890	"affirm"	4.94267515923567
"136"	-0.0692405829996806	-0.580504202640759	1890	"appreciate"	3.10828025477707
"137"	0.0676271894293586	-0.803960246452614	1890	"await"	5.40127388535032
"138"	-0.30314047249728	0.211579607468139	1890	"believe"	211.312101910828
"139"	-0.0231404121910301	-0.65446267537791	1890	"cherish"	0.509554140127389
"140"	0.0119785116471831	0.244544611089636	1890	"claim"	25.171974522293
"141"	-0.307974409122511	0.250942801746583	1890	"concede"	5.14649681528662
"142"	0.0249559572958122	-0.79413503833329	1890	"confirm"	2.34394904458599
"143"	-0.201222312871903	0.0713874666140115	1890	"consider"	23.2866242038217
"144"	0.649909106897434	0.158211583061625	1890	"continue"	63.8471337579618
"145"	-0.42121028053368	0.261402080904801	1890	"declare"	63.6942675159236
"146"	-0.14374909233929	-0.0925721058282926	1890	"demand"	15.2866242038217
"147"	-0.473412502178793	0.167182978017574	1890	"deny"	17.2738853503185
"148"	0.0237159308390343	-0.4804805051324	1890	"despise"	0.9171974522293
"149"	-0.139864909868831	-0.262810294709944	1890	"disclose"	1.37579617834395
"150"	0.0320442049791006	-0.797353606654457	1890	"discuss"	2.95541401273885
"151"	0.536413568964727	0.0548815087881375	1890	"dislike"	2.80254777070064
"152"	-0.488584881963824	0.201204692733344	1890	"doubt"	15.4904458598726
"153"	0.0536783196551398	-0.481654855150623	1890	"enjoy"	11.5668789808917
"154"	0.448398090882227	0.244892475660412	1890	"expect"	114.445859872611
"155"	-0.209337308831185	0.180467863539568	1890	"fear"	62.7770700636943
"156"	-0.192263245896856	0.105613178845471	1890	"find"	219.414012738853
"157"	-0.0472953229259696	0.11591208986099	1890	"forget"	45.6050955414013
"158"	0.60405882320238	0.125492891441885	1890	"hate"	11.4649681528662
"159"	-0.000588145189555111	0.208141137888318	1890	"hope"	156.076433121019
"160"	-0.343739426529112	0.195250095478827	1890	"imagine"	23.5923566878981
"161"	-0.289601321441442	0.146434908416744	1890	"know"	455.745222929936
"162"	0.685611731168003	0.247018101744776	1890	"like"	140.433121019108
"163"	0.391226832858292	-0.0347211840293447	1890	"love"	28.6369426751592
"164"	-0.285218667624622	-0.058660033884744	1890	"mention"	8.96815286624204
"165"	0.0484686843014905	-0.582508741362244	1890	"miss"	3.97452229299363
"166"	0.576473290610586	0.123997877933392	1890	"need"	48.4076433121019
"167"	0.334716581265308	0.137701781179524	1890	"order"	25.4267515923567
"168"	0.568484357468152	0.233166059441033	1890	"prefer"	27.6687898089172
"169"	0.553348035212431	0.270516293430651	1890	"promise"	41.1210191082803
"170"	-0.383639788982172	0.197582192837216	1890	"remember"	69.3503184713376
"171"	0.185359216587249	0.160103668610782	1890	"request"	11.1082802547771
"172"	-0.414891457800627	0.0563637866007029	1890	"suggest"	30.1146496815287
"173"	-0.394504129860151	0.142390676591983	1890	"suspect"	16.6624203821656
"174"	-0.158654571282858	0.107856139379487	1890	"think"	533.452229299363
"175"	0.765213923618064	0.311899801686196	1890	"try"	268.484076433121
"176"	0.620595462398716	0.223902205171151	1890	"want"	290.751592356688
"177"	-0.315570914793623	0.139700212601805	1900	"acknowledge"	8.4390243902439
"178"	-0.422710016763127	0.219715870352882	1900	"admit"	46.0975609756098
"179"	-0.465350719438885	0.248134436201275	1900	"affirm"	5.80487804878049
"180"	-0.174495001138892	-0.341839282491499	1900	"appreciate"	3.46341463414634
"181"	0.0816018603063095	-0.786222614647593	1900	"await"	5.07317073170732
"182"	-0.292966001381775	0.208444117271406	1900	"believe"	200.048780487805
"183"	-0.0209873495043892	-0.609605151616056	1900	"cherish"	0.390243902439024
"184"	-0.0335860648657947	0.240279794631022	1900	"claim"	25.5121951219512
"185"	-0.379207717239094	0.286744670678082	1900	"concede"	4.63414634146342
"186"	0.038864382203312	-0.755978665043645	1900	"confirm"	2
"187"	-0.181314797079757	0.0409840777024976	1900	"consider"	24.2439024390244
"188"	0.64275067754094	0.162017524682373	1900	"continue"	64.7317073170732
"189"	-0.416173700691613	0.221423131135752	1900	"declare"	72.4878048780488
"190"	-0.107406973182564	-0.205197487714292	1900	"demand"	18.7317073170732
"191"	-0.466722966550264	0.154141247017673	1900	"deny"	20.8292682926829
"192"	0.0568884988033873	-0.866691810754175	1900	"despise"	0.439024390243902
"193"	-0.0254057877457938	-0.330901808648034	1900	"disclose"	1.21951219512195
"194"	-0.0246071215963382	-0.674040480757736	1900	"discuss"	3.80487804878049
"195"	0.425955513781976	-0.0504245085882238	1900	"dislike"	2.14634146341463
"196"	-0.472128765251489	0.175963737182619	1900	"doubt"	15.9024390243902
"197"	0.0490466879856442	-0.480853062215695	1900	"enjoy"	10.0975609756098
"198"	0.474202310186428	0.249561865610866	1900	"expect"	108.487804878049
"199"	-0.203178204577845	0.194600674753632	1900	"fear"	58.2926829268293
"200"	-0.185625381969336	0.0776959791730474	1900	"find"	211.024390243902
"201"	-0.00551817555015338	0.116395970132345	1900	"forget"	52.2926829268293
"202"	0.586511319475999	0.157190704307731	1900	"hate"	18
"203"	-0.00188415604905089	0.209730405654965	1900	"hope"	143.024390243902
"204"	-0.361648174670947	0.207327979624095	1900	"imagine"	25.9512195121951
"205"	-0.280952995316527	0.131638923223087	1900	"know"	491.707317073171
"206"	0.648826149081147	0.232229880546057	1900	"like"	144.926829268293
"207"	0.436705292029365	-0.0266186092167271	1900	"love"	27.8536585365854
"208"	-0.279427644562208	-0.136388386909612	1900	"mention"	7.70731707317073
"209"	-0.0107801742220743	-0.415075275866549	1900	"miss"	9.46341463414634
"210"	0.546430775874421	0.0635055984584281	1900	"need"	64.6341463414634
"211"	0.185748236238621	0.0614919725351296	1900	"order"	22.7317073170732
"212"	0.590807189589994	0.244779121841168	1900	"prefer"	24.9756097560976
"213"	0.533101875578676	0.268554325647391	1900	"promise"	39.1707317073171
"214"	-0.375819099914332	0.1772120119618	1900	"remember"	61.9024390243902
"215"	0.181117262048897	0.157650309568494	1900	"request"	7.90243902439024
"216"	-0.441460258877849	0.128332032481277	1900	"suggest"	34.6829268292683
"217"	-0.418096766288448	0.186408474400607	1900	"suspect"	14.4878048780488
"218"	-0.157677514036067	0.107849285074594	1900	"think"	559.365853658537
"219"	0.765492687839713	0.313014735933227	1900	"try"	298.146341463415
"220"	0.616754074415331	0.22477714058805	1900	"want"	407.951219512195
"221"	-0.266325603259039	0.0822427537555926	1910	"acknowledge"	6.65178571428572
"222"	-0.437297899844259	0.201237298710443	1910	"admit"	46.1607142857143
"223"	-0.481017269432823	0.181572975759246	1910	"affirm"	3.61607142857143
"224"	-0.170239690085289	-0.395054184218895	1910	"appreciate"	3.79464285714286
"225"	0.0700161105345049	-0.768473029297811	1910	"await"	5.04464285714286
"226"	-0.301519567685104	0.190581066885778	1910	"believe"	186.741071428571
"227"	-0.00997228113704115	-0.745159792994368	1910	"cherish"	0.446428571428572
"228"	0.0109280904675257	0.190188228607646	1910	"claim"	20.9375
"229"	-0.328277370332422	0.192969755996454	1910	"concede"	3.30357142857143
"230"	0.0537532295048184	-0.845097258940733	1910	"confirm"	1.875
"231"	-0.166040135342926	0.0254402521863773	1910	"consider"	22.5892857142857
"232"	0.66387847239359	0.171897174817716	1910	"continue"	74.4642857142857
"233"	-0.379863290268275	0.176168017653184	1910	"declare"	57.8125
"234"	-0.163081344089455	-0.170309039414466	1910	"demand"	20.1339285714286
"235"	-0.474874320945574	0.179390641238892	1910	"deny"	18.8392857142857
"236"	0.101788619733106	-0.34357442396071	1910	"despise"	0.580357142857143
"237"	-0.290415570915947	-0.115002783423321	1910	"disclose"	1.875
"238"	0.0218464128248159	-0.762619684571246	1910	"discuss"	3.83928571428571
"239"	0.51758892428247	0.0663160339843563	1910	"dislike"	3.125
"240"	-0.514198079524286	0.226315712775215	1910	"doubt"	12.9017857142857
"241"	0.0551247646538259	-0.438126026329637	1910	"enjoy"	11.1607142857143
"242"	0.433895138113839	0.234506900280668	1910	"expect"	114.642857142857
"243"	-0.255157580917319	0.199913598547867	1910	"fear"	46.0267857142857
"244"	-0.186817255095938	0.0565724770364779	1910	"find"	195.223214285714
"245"	-0.00190074694739489	0.112159621936556	1910	"forget"	50.5803571428572
"246"	0.638102428196302	0.182314465550514	1910	"hate"	20.8928571428571
"247"	-0.0134535784834441	0.208861488895479	1910	"hope"	147.008928571429
"248"	-0.331449278366031	0.177517281944136	1910	"imagine"	25.7142857142857
"249"	-0.285534217796381	0.130200877370636	1910	"know"	490.178571428572
"250"	0.638558462371602	0.228722328380094	1910	"like"	151.875
"251"	0.480420305822137	-0.00519956595930641	1910	"love"	30.2678571428571
"252"	-0.212750035998256	-0.225229143033494	1910	"mention"	6.60714285714286
"253"	0.0299602400332593	-0.633339318762431	1910	"miss"	6.5625
"254"	0.534247715410068	0.0506453489141902	1910	"need"	64.4196428571429
"255"	0.310652692732012	0.0321809702352145	1910	"order"	18.125
"256"	0.597388611262372	0.228924336390552	1910	"prefer"	20.8928571428571
"257"	0.565508277815584	0.272381987385116	1910	"promise"	35.9375
"258"	-0.359888402071808	0.183857709193514	1910	"remember"	66.4285714285714
"259"	0.150791821574577	0.108480820716747	1910	"request"	6.47321428571429
"260"	-0.467210662959498	0.164148182379504	1910	"suggest"	39.9107142857143
"261"	-0.426904996804454	0.17730105157159	1910	"suspect"	14.8214285714286
"262"	-0.15334704620163	0.0949372515044137	1910	"think"	577.857142857143
"263"	0.766589984203155	0.315674428068709	1910	"try"	352.5
"264"	0.633233605962168	0.239546921590738	1910	"want"	499.910714285714
"265"	-0.268332994181589	-0.00446183333926265	1920	"acknowledge"	6.00746268656716
"266"	-0.431225074185227	0.204994513204916	1920	"admit"	49.4029850746269
"267"	-0.488545793112458	0.145931544957431	1920	"affirm"	2.35074626865672
"268"	-0.211929324107	-0.322408585443347	1920	"appreciate"	3.35820895522388
"269"	0.0709357573716442	-0.78719863493833	1920	"await"	4.14179104477612
"270"	-0.306438809108954	0.206054013281508	1920	"believe"	183.955223880597
"271"	0.0420665783748067	-0.639409598955964	1920	"cherish"	0.261194029850746
"272"	0.0558715664976787	0.166399564981497	1920	"claim"	22.1641791044776
"273"	-0.265175328286925	0.211426085470491	1920	"concede"	4.88805970149254
"274"	-0.0181116664160071	-0.706939820966146	1920	"confirm"	2.12686567164179
"275"	-0.1356552739112	0.0209413535534755	1920	"consider"	27.8358208955224
"276"	0.659766548231812	0.19372463857219	1920	"continue"	81.3432835820895
"277"	-0.410899540415917	0.204142647709239	1920	"declare"	73.955223880597
"278"	-0.119767061812245	-0.139673087810842	1920	"demand"	19.4029850746269
"279"	-0.421890144500188	0.117070582110248	1920	"deny"	19.3283582089552
"280"	0.102507756849973	-0.791590095580988	1920	"despise"	0.597014925373134
"281"	-0.482867169492533	0.161615635328271	1920	"disclose"	3.58208955223881
"282"	0.00341321263014363	-0.682828170389057	1920	"discuss"	5.37313432835821
"283"	0.396790533467808	8.92114381015951e-05	1920	"dislike"	2.23880597014925
"284"	-0.48309586056215	0.188809481177032	1920	"doubt"	11.3432835820896
"285"	0.0632502941314854	-0.411004905486671	1920	"enjoy"	10.2611940298507
"286"	0.465101749918331	0.246865597038692	1920	"expect"	119.141791044776
"287"	-0.245590253812661	0.191130551131277	1920	"fear"	42.7238805970149
"288"	-0.189124553308122	0.0730740420412228	1920	"find"	180
"289"	-0.0410111125010664	0.1212541850513	1920	"forget"	40.0373134328358
"290"	0.605766043982557	0.119449742949899	1920	"hate"	21.3805970149254
"291"	-0.0511628492431047	0.222455040046577	1920	"hope"	135.373134328358
"292"	-0.322658854352954	0.177742892558356	1920	"imagine"	19.5149253731343
"293"	-0.290627309063928	0.135224798044381	1920	"know"	414.55223880597
"294"	0.63720013281664	0.214964813655924	1920	"like"	142.276119402985
"295"	0.442280952376826	-0.0558092581561152	1920	"love"	26.3432835820896
"296"	-0.292987795305141	-0.087723010502146	1920	"mention"	6.94029850746269
"297"	0.00617797730568684	-0.506089118683388	1920	"miss"	7.38805970149254
"298"	0.509325533906364	0.0154316608051374	1920	"need"	57.5746268656716
"299"	0.278683370421123	-0.00578441467736456	1920	"order"	16.3805970149254
"300"	0.577499521100958	0.22740133988592	1920	"prefer"	20.4850746268657
"301"	0.542052283422747	0.255117337433538	1920	"promise"	33.6940298507463
"302"	-0.350169408944735	0.156536544044289	1920	"remember"	58.6567164179104
"303"	0.0657901280658693	0.213690902588309	1920	"request"	7.79850746268657
"304"	-0.467627587299233	0.158908285800969	1920	"suggest"	40.7089552238806
"305"	-0.453689820784304	0.210698174428377	1920	"suspect"	12.0149253731343
"306"	-0.161174617306715	0.0982272345401881	1920	"think"	491.902985074627
"307"	0.763568611372699	0.31110293537745	1920	"try"	345.858208955224
"308"	0.631358142120508	0.236600830071044	1920	"want"	458.768656716418
"309"	-0.238503907860426	0.0100360596714583	1930	"acknowledge"	3.1211498973306
"310"	-0.421437526243864	0.191379927945579	1930	"admit"	47.2689938398357
"311"	-0.435190418459704	0.0703677544974928	1930	"affirm"	1.93018480492813
"312"	-0.284142108142754	-0.187661817419363	1930	"appreciate"	2.87474332648871
"313"	0.0571269217137457	-0.778858806521577	1930	"await"	4.06570841889117
"314"	-0.296671149278431	0.219630569002142	1930	"believe"	167.843942505133
"315"	-0.0916910121753425	-0.596620660176824	1930	"cherish"	0.369609856262834
"316"	-0.0769271196255746	0.222876232344774	1930	"claim"	24.6817248459959
"317"	-0.465556341035242	0.301242326340195	1930	"concede"	5.13347022587269
"318"	-0.104911679417851	-0.516171389647743	1930	"confirm"	2.91581108829569
"319"	-0.0609526402705186	-0.0754385898544993	1930	"consider"	25.3798767967146
"320"	0.673624596867777	0.210600945115175	1930	"continue"	88.0492813141684
"321"	-0.440713294159794	0.251102570461824	1930	"declare"	65.7084188911704
"322"	-0.265095543638445	-0.00192243325454772	1930	"demand"	17.2484599589322
"323"	-0.439497337721058	0.16256994317682	1930	"deny"	20.6160164271047
"324"	0.0489074647264594	-0.744309081324369	1930	"despise"	0.53388090349076
"325"	-0.532426518218637	0.22098318877413	1930	"disclose"	6.65297741273101
"326"	0.0482294179056524	-0.735895526231252	1930	"discuss"	4.92813141683778
"327"	0.266810240323154	-0.293860840584099	1930	"dislike"	2.99794661190965
"328"	-0.486236836962444	0.208950021371771	1930	"doubt"	12.6488706365503
"329"	0.0623416291106759	-0.410471227210834	1930	"enjoy"	13.9219712525667
"330"	0.495765359262944	0.251773767770773	1930	"expect"	129.034907597536
"331"	-0.290339343325947	0.194955856172437	1930	"fear"	34.6201232032854
"332"	-0.182525956610772	0.0548180870508041	1930	"find"	161.683778234086
"333"	0.0126279220283687	0.0813373526910476	1930	"forget"	42.9158110882957
"334"	0.582071759863667	0.11002512191672	1930	"hate"	23.3264887063655
"335"	0.0171199579000144	0.216551721546516	1930	"hope"	135.154004106776
"336"	-0.273919285634315	0.133065934325798	1930	"imagine"	21.2320328542094
"337"	-0.257678551557615	0.111649827769966	1930	"know"	459.58932238193
"338"	0.607776260865404	0.197916012326187	1930	"like"	179.58932238193
"339"	0.441884175823567	-0.07700695491384	1930	"love"	22.3408624229979
"340"	-0.276725972799436	-0.156700417969225	1930	"mention"	7.80287474332649
"341"	0.0231423324742967	-0.528212770540128	1930	"miss"	7.14579055441478
"342"	0.511367933485041	0.0110606376141605	1930	"need"	71.252566735113
"343"	0.283995133183115	0.0203466881593208	1930	"order"	17.6591375770021
"344"	0.651129068448641	0.264608245911917	1930	"prefer"	22.3408624229979
"345"	0.533355315675458	0.26194480380259	1930	"promise"	28.5420944558522
"346"	-0.295331707900526	0.140787652458036	1930	"remember"	61.4373716632443
"347"	0.00321629412372085	0.129327999743479	1930	"request"	6.85831622176591
"348"	-0.49783641193852	0.227655616326737	1930	"suggest"	51.5400410677618
"349"	-0.433362089320373	0.208036238080547	1930	"suspect"	12.8131416837782
"350"	-0.143748681506195	0.0810430736956982	1930	"think"	543.778234086242
"351"	0.763388066665302	0.314046906632761	1930	"try"	419.548254620123
"352"	0.647573562296487	0.243301535952065	1930	"want"	568.459958932238
"353"	-0.329726488229502	0.0512224840572133	1940	"acknowledge"	4.22131147540984
"354"	-0.412581232971823	0.202426366206736	1940	"admit"	38.1147540983607
"355"	-0.526531023888489	0.224128850633464	1940	"affirm"	1.80327868852459
"356"	-0.138442690197809	-0.381790327848461	1940	"appreciate"	2.21311475409836
"357"	0.0589603624680704	-0.762950943246694	1940	"await"	2.86885245901639
"358"	-0.299308868545535	0.210301890508076	1940	"believe"	164.877049180328
"359"	0.0568884988033872	-0.866691810754175	1940	"cherish"	0.204918032786885
"360"	-0.0367081232360733	0.232602367798393	1940	"claim"	28.8934426229508
"361"	-0.435354212481956	0.302281300587552	1940	"concede"	7.5
"362"	-0.138025850516125	-0.468805765244926	1940	"confirm"	2.37704918032787
"363"	-0.00894132443532458	-0.0441344092396842	1940	"consider"	25.5737704918033
"364"	0.673850589068822	0.209675894273728	1940	"continue"	92.6229508196721
"365"	-0.472536532757967	0.265021858813407	1940	"declare"	49.4262295081967
"366"	-0.255934235701244	0.0108801842658298	1940	"demand"	15.1229508196721
"367"	-0.400011459439139	0.103964482829584	1940	"deny"	14.4672131147541
"368"	-0.0184483806086328	-0.557252907724998	1940	"despise"	0.491803278688525
"369"	-0.530979869029135	0.234869630669179	1940	"disclose"	8.11475409836066
"370"	0.0345214617050904	-0.698009811549577	1940	"discuss"	4.01639344262295
"371"	0.233634193053295	-0.273171738222371	1940	"dislike"	1.9672131147541
"372"	-0.521614690047959	0.245785682364194	1940	"doubt"	12.2131147540984
"373"	0.0723064581860858	-0.489562433938683	1940	"enjoy"	12.4180327868852
"374"	0.505559675134786	0.241037653196245	1940	"expect"	127.131147540984
"375"	-0.322213680599547	0.190884192950535	1940	"fear"	33.3606557377049
"376"	-0.166457914060809	0.0342468848027781	1940	"find"	155.94262295082
